iata,city_name,country_name,country_code,continent
3V7,Roche,France,FR,Europe
3VA,Val-de-Moder,France,FR,Europe
3VA,Earlysville,United States,US,North America
3VC,Outlook,United States,US,North America
3VM,Richtenberg,Germany,DE,Europe
3VR,Gy-les-Nonains,France,FR,Europe
3VR,Virgie,United States,US,North America
3VS,Saint-Secondin,France,FR,Europe
3VT,Grafton,United States,US,North America
3VV,Void,France,FR,Europe
3WA,Lyle,United States,US,North America
3WC,Goudiniweg,South Africa,ZA,Africa
3WS,Yowie Bay,Australia,AU,Oceania
3WS,Western Springs,United States,US,North America
3XF,Boxford,United States,US,North America
3XV,Vignoux-sous-les-Aix,France,FR,Europe
3YZ,Alberi,Italy,IT,Europe
3ZW,Castillejar,Spain,ES,Europe
42B,Boms,Germany,DE,Europe
43B,Bomsdorf,Germany,DE,Europe
43H,Olonzac,France,FR,Europe
43N,Saint-Jean-de-Nay,France,FR,Europe
446,Propiac,France,FR,Europe
44B,Bondelum,Germany,DE,Europe
44S,Suce,France,FR,Europe
45B,Bonebuttel,Germany,DE,Europe
45H,Nortmoor,Germany,DE,Europe
45K,Klein Wanzleben,Germany,DE,Europe
45L,Chilhac,France,FR,Europe
45T,Oberotterbach,Germany,DE,Europe
46B,Bonefeld,Germany,DE,Europe
46O,Fontanes,France,FR,Europe
47B,Bonerath,Germany,DE,Europe
47L,Saint-Front-sur-Lemance,France,FR,Europe
47L,Findley Lake,United States,US,North America
48B,Bonese,Germany,DE,Europe
48E,Badaran,Spain,ES,Europe
493,Barace,France,FR,Europe
49A,Brossay,France,FR,Europe
49B,Blaison-Gohier,France,FR,Europe
49E,Le Thuit-Signol,France,FR,Europe
49H,Heiligkreuzsteinach,Germany,DE,Europe
49M,Montfort,France,FR,Europe
4AA,Alzonne,France,FR,Europe
4AA,Allmannshofen,Germany,DE,Europe
4AB,Almstedt,Germany,DE,Europe
4AC,Alt Brieselang,Germany,DE,Europe
4AC,Vance,United States,US,North America
4AD,Alt Krussow,Germany,DE,Europe
4AE,Alt Ruppin,Germany,DE,Europe
4AF,Alt Zauche-Wusswerk,Germany,DE,Europe
4AG,Alkiza,Spain,ES,Europe
4AG,Wataga,United States,US,North America
4AH,Avancon,France,FR,Europe
4AH,Altendiez,Germany,DE,Europe
4AI,Altenhof bei Robel,Germany,DE,Europe
4AJ,Altensalzwedel,Germany,DE,Europe
4AK,Altfraunhofen,Germany,DE,Europe
4AL,Althuttendorf,Germany,DE,Europe
4AL,Mineral Ridge,United States,US,North America
4AM,Altludersdorf,Germany,DE,Europe
4AN,Altscheid,Germany,DE,Europe
4AO,Albernhof (Waldmunchen),Germany,DE,Europe
4AP,Ammerthal,Germany,DE,Europe
4AQ,Andervenne,Germany,DE,Europe
4AR,Anhausen,Germany,DE,Europe
4AR,Arbos,Spain,ES,Europe
4AR,Aroda,United States,US,North America
4AS,Antdorf,Germany,DE,Europe
4AT,Arbach,Germany,DE,Europe
4AU,Authon,France,FR,Europe
4AU,Arft,Germany,DE,Europe
4AV,Artigues,France,FR,Europe
4AV,Arnis,Germany,DE,Europe
4AW,Arpsdorf,Germany,DE,Europe
4AX,Asbach (Hunsruck),Germany,DE,Europe
4AY,Ascheffel,Germany,DE,Europe
4AZ,Ast,Germany,DE,Europe
4B2,Boddin bei Hagenow,Germany,DE,Europe
4B4,Bodelwitz,Germany,DE,Europe
4B5,Bodenbach bei Meissen,Germany,DE,Europe
4B7,Bodenfelde,Germany,DE,Europe
4B8,Bodenrode,Germany,DE,Europe
4B9,Bodensee,Germany,DE,Europe
4BA,Berzhahn,Germany,DE,Europe
4BA,Bangui,Philippines,PH,Asia
4BB,Saint-Barthelemy-de-Bussiere,France,FR,Europe
4BB,Besitz,Germany,DE,Europe
4BD,Beuchow,Germany,DE,Europe
4BD,Brookdale,United States,US,North America
4BE,Beuster,Germany,DE,Europe
4BE,Bethel,United States,US,North America
4BF,Beyernaumburg,Germany,DE,Europe
4BH,Bieberehren,Germany,DE,Europe
4BH,Burnham,United States,US,North America
4BI,Biedershausen,Germany,DE,Europe
4BJ,Bienstadt,Germany,DE,Europe
4BK,Billroda,Germany,DE,Europe
4BL,Binnen,Germany,DE,Europe
4BM,Belmont,United States,US,North America
4BN,Birkholz,Germany,DE,Europe
4BO,Boleslawiec,Poland,PL,Europe
4BP,Bischheim (Haselbachtal),Germany,DE,Europe
4BP,Bridgeport,United States,US,North America
4BQ,Bissee,Germany,DE,Europe
4BR,Blaibach,Germany,DE,Europe
4BS,Bassan,France,FR,Europe
4BT,Blaubach,Germany,DE,Europe
4BT,Barataria,Trinidad and Tobago,TT,North America
4BU,Blekendorf,Germany,DE,Europe
4BV,Blieschendorf,Germany,DE,Europe
4BV,Blandinsville,United States,US,North America
4BW,Blochwitz,Germany,DE,Europe
4BY,Bobbau,Germany,DE,Europe
4BY,Ashby,United States,US,North America
4BZ,Bobingen an der Rems,Germany,DE,Europe
4CA,Cazin,Bosnia and Herzegovina,BA,Europe
4CA,Camelas,France,FR,Europe
4CA,Orinda,United States,US,North America
4CB,Buckland,United States,US,North America
4CC,Carbon Cliff,United States,US,North America
4CD,Condette,France,FR,Europe
4CD,Carbonara di Nola,Italy,IT,Europe
4CE,Celigny,Switzerland,CH,Europe
4CG,Carsac-de-Gurson,France,FR,Europe
4CI,Chatsworth,United States,US,North America
4CK,Cheek,United States,US,North America
4CL,Chatenois-les-Forges,France,FR,Europe
4CL,Colony,United States,US,North America
4CM,Le Coudray-Macouard,France,FR,Europe
4CM,Cumberland,United States,US,North America
4CO,Corsica,United States,US,North America
4CP,Captiva,United States,US,North America
4CR,Sagonne,France,FR,Europe
4CR,Craryville,United States,US,North America
4CS,Cave Spring,United States,US,North America
4CT,Touzac,France,FR,Europe
4CT,Carlton,United States,US,North America
4CU,Culbertson,United States,US,North America
4CV,Carterville,United States,US,North America
4CY,Cypress,United States,US,North America
4DC,Donori,Italy,IT,Europe
4DI,Dillon,United States,US,North America
4DJ,Hondo,United States,US,North America
4DM,Doulcon,France,FR,Europe
4DM,Dar Bou Azza,Morocco,MA,Africa
4DO,Downs,United States,US,North America
4DV,Divernon,United States,US,North America
4EA,Homblieres,France,FR,Europe
4ED,Edgmond,United Kingdom,GB,Europe
4EI,Elizabethtown,United States,US,North America
4EL,Elsah,United States,US,North America
4ET,Esclottes,France,FR,Europe
4EX,Rexford,United States,US,North America
4FD,La Roquebrussanne,France,FR,Europe
4FE,Feings,France,FR,Europe
4FM,Larchant,France,FR,Europe
4FM,Funfseen,Germany,DE,Europe
4FQ,Betbezer-d'Armagnac,France,FR,Europe
4FS,Scrignac,France,FR,Europe
4GA,Homer,United States,US,North America
4GE,Gevingey,France,FR,Europe
4GH,Vergongheon,France,FR,Europe
4GH,Mertesdorf,Germany,DE,Europe
4GL,Terves,France,FR,Europe
4GR,Gras,France,FR,Europe
4GR,Gross Rosenburg,Germany,DE,Europe
4HD,Hardin,United States,US,North America
4HE,East Fairfield,United States,US,North America
4HN,Hinckley,United States,US,North America
4HZ,Homberg,Germany,DE,Europe
4IG,Ignatievo,Bulgaria,BG,Europe
4IN,Sabin,United States,US,North America
4IS,Isleta,Honduras,HN,North America
4IU,Newell,United States,US,North America
4JF,Carro,France,FR,Europe
4JK,Mannweiler-Colln,Germany,DE,Europe
4JM,Jamesville,United States,US,North America
4JP,Saint-Julien-le-Petit,France,FR,Europe
4JS,Josse,France,FR,Europe
4KI,Kimballton,United States,US,North America
4LC,La Capelle,France,FR,Europe
4LL,Les Bordes,France,FR,Europe
4LL,La Lantejuela,Spain,ES,Europe
4LL,Leland,United States,US,North America
4LN,Sainte-Anne,France,FR,Europe
4LN,Lockwood,United States,US,North America
4LR,Laroin,France,FR,Europe
4LR,Lantershofen,Germany,DE,Europe
4LT,Lona-Lases,Italy,IT,Europe
4MA,Meade,United States,US,North America
4MB,Le Malesherbois,France,FR,Europe
4MC,Mound City,United States,US,North America
4MF,Montfaucon,France,FR,Europe
4MH,Marblehead,United States,US,North America
4MI,Mesnils-sur-Iton,France,FR,Europe
4MI,Miami,United States,US,North America
4ML,Sceaux-d'Anjou,France,FR,Europe
4MM,Malestroit,France,FR,Europe
4MM,Manafwa,Uganda,UG,Africa
4MO,Montrevel,France,FR,Europe
4MO,Mohringen,Germany,DE,Europe
4MO,Montrose,United States,US,North America
4MS,Mission,United States,US,North America
4MT,Morse,United States,US,North America
4MU,Mona,United States,US,North America
4NB,Bourail,New Caledonia,NC,Oceania
4NB,Lebanon,United States,US,North America
4NC,Namasigue,Honduras,HN,North America
4NE,Neydens,France,FR,Europe
4NE,Neligh,United States,US,North America
4NG,Grand Pre,Canada,CA,North America
4NJ,New Era,United States,US,North America
4NM,Ponce de Leon,United States,US,North America
4NP,Novion-Porcien,France,FR,Europe
4NS,South Nutfield,United Kingdom,GB,Europe
4NV,Nieuil-l'Espoir,France,FR,Europe
4NV,Angels Camp,United States,US,North America
4OH,Nordhouse,France,FR,Europe
4OK,Rock Island,United States,US,North America
4OO,Hooper,United States,US,North America
4OR,Normalville,United States,US,North America
4PA,Panama,United States,US,North America
4PB,Prochot,Slovakia,SK,Europe
4PB,Port Byron,United States,US,North America
4PC,Ploulec'h,France,FR,Europe
4PO,Polesovice,Czechia,CZ,Europe
4PR,Plassac-Rouffiac,France,FR,Europe
4PS,Plesse,France,FR,Europe
4PS,Petnehaza,Hungary,HU,Europe
4PY,Poyartin,France,FR,Europe
4QM,Grand Island,United States,US,North America
4RD,Reynolds,United States,US,North America
4RG,Harrisburg,United States,US,North America
4RJ,Rene,France,FR,Europe
4RK,Parkton,United States,US,North America
4RM,Tercis-les-Bains,France,FR,Europe
4RN,Arena,United States,US,North America
4RS,Rosalejo,Spain,ES,Europe
4S4,Saint-Andre-de-la-Roche,France,FR,Europe
4S4,Princeton,United States,US,North America
4SA,Santa Elena,Belize,BZ,North America
4SA,Saint Amant,United States,US,North America
4SB,Sinpetru,Romania,RO,Europe
4SC,Saint-Jean-de-Liversay,France,FR,Europe
4SC,Shasta,United States,US,North America
4SE,Four Seasons,United States,US,North America
4SH,Scientrier,France,FR,Europe
4SL,Schlangenbad,Germany,DE,Europe
4SM,Santiago,Cabo Verde,CV,Africa
4SM,Saint-Michel-l'Observatoire,France,FR,Europe
4SN,Bresnica,Serbia,RS,Europe
4SN,Snowbird,United States,US,North America
4SO,Saint-Ouen-les-Parey,France,FR,Europe
4SS,Sentjur,Slovenia,SI,Europe
4SS,Santurtz,Spain,ES,Europe
4ST,Scharitz,Austria,AT,Europe
4ST,Stuppicht,Luxembourg,LU,Europe
4ST,Stephens,United States,US,North America
4SU,Beauvoir-en-Lyons,France,FR,Europe
4SY,Seigy,France,FR,Europe
4SZ,Molieres-sur-Ceze,France,FR,Europe
4TE,Tepetlixpac,Mexico,MX,North America
4TG,Troncens,France,FR,Europe
4TP,Tarsacq,France,FR,Europe
4TP,Ulm,United States,US,North America
4TR,Taylor Ridge,United States,US,North America
4TS,Tornyospalca,Hungary,HU,Europe
4UN,Lieuron,France,FR,Europe
4UR,Four,France,FR,Europe
4UR,Aurora,United States,US,North America
4VA,Villesequelande,France,FR,Europe
4VC,Strathewen,Australia,AU,Oceania
4VC,Voluntown,United States,US,North America
4VH,Vielle-Adour,France,FR,Europe
4VI,Cuatro Vientos,Spain,ES,Europe
4VM,Valeyres-sous-Montagny,Switzerland,CH,Europe
4VN,Vermilion,United States,US,North America
4VP,Valhuon,France,FR,Europe
4VV,Villeneuve-les-Bordes,France,FR,Europe
4WM,Wittman,United States,US,North America
4WR,West Glocester,United States,US,North America
4WS,Wettin-Lobejun,Germany,DE,Europe
4WS,Weldon Spring,United States,US,North America
4ZA,Lizac,France,FR,Europe
4ZM,Zakret,Poland,PL,Europe
4ZM,Fintesti,Romania,RO,Europe
4ZX,Saint-Denis-d'Anjou,France,FR,Europe
52B,Bonitz,Germany,DE,Europe
52G,Saints-Geosmes,France,FR,Europe
52Z,Duchelsdorf,Germany,DE,Europe
53A,Goldenitz,Germany,DE,Europe
53B,Bonnhagen,Germany,DE,Europe
53C,Kastorf,Germany,DE,Europe
53D,Grambek,Germany,DE,Europe
53E,Krummesse,Germany,DE,Europe
53F,Niendorf bei Berkenthin,Germany,DE,Europe
53G,Rondeshagen,Germany,DE,Europe
53H,Sierksrade,Germany,DE,Europe
53I,Hornbek,Germany,DE,Europe
53J,Lehmrade,Germany,DE,Europe
53L,Schretstaken,Germany,DE,Europe
53M,Martigne,France,FR,Europe
53M,Talkau,Germany,DE,Europe
53N,Woltersdorf,Germany,DE,Europe
53O,Fitzen,Germany,DE,Europe
53P,Gottin,Germany,DE,Europe
53Q,Gudow,Germany,DE,Europe
53S,Guster,Germany,DE,Europe
53T,Langenlehsten,Germany,DE,Europe
53U,Mussen,Germany,DE,Europe
53V,Roseburg,Germany,DE,Europe
53W,Schulendorf,Germany,DE,Europe
53X,Siebeneichen,Germany,DE,Europe
53Y,Tramm,Germany,DE,Europe
53Z,Witzeeze,Germany,DE,Europe
54A,Wotersen,Germany,DE,Europe
54B,Bonsbeuern,Germany,DE,Europe
54C,Dassendorf,Germany,DE,Europe
54D,Fahrendorf,Germany,DE,Europe
54E,Friedrichsruh,Germany,DE,Europe
54F,Hamwarde,Germany,DE,Europe
54G,Kroppelshagen-Fahrendorf,Germany,DE,Europe
54H,Wohltorf,Germany,DE,Europe
54I,Dargow,Germany,DE,Europe
54J,Einhaus bei Ratzeburg,Germany,DE,Europe
54K,Fredeburg,Germany,DE,Europe
54L,Giesensdorf,Germany,DE,Europe
54M,Gross Disnack,Germany,DE,Europe
54M,Villa Ridge,United States,US,North America
54N,Gross Sarau,Germany,DE,Europe
54O,Harmsdorf,Germany,DE,Europe
54P,Hollenbek,Germany,DE,Europe
54Q,Althorst,Germany,DE,Europe
54R,Neuhorst,Germany,DE,Europe
54S,Kittlitz,Germany,DE,Europe
54T,Klein Zecher,Germany,DE,Europe
54U,Kulpin,Germany,DE,Europe
54V,Mechow,Germany,DE,Europe
54W,Mustin,Germany,DE,Europe
54X,Pogeez,Germany,DE,Europe
54Y,Romnitz,Germany,DE,Europe
54Z,Salem,Germany,DE,Europe
54Z,Villafames,Spain,ES,Europe
555,Berulle,France,FR,Europe
555,Silver Beach,United States,US,North America
556,Forkland,United States,US,North America
558,Armes,France,FR,Europe
559,Zuytpeene,France,FR,Europe
55A,Schmilau,Germany,DE,Europe
55B,Bonstetten,Germany,DE,Europe
55C,Seedorf,Germany,DE,Europe
55C,La Honda,United States,US,North America
55D,Sterley,Germany,DE,Europe
55E,Ziethen,Germany,DE,Europe
55F,Juliusburg,Germany,DE,Europe
55G,Krukow,Germany,DE,Europe
55H,Kruzen,Germany,DE,Europe
55I,Lanze,Germany,DE,Europe
55J,Lutau,Germany,DE,Europe
55K,Schnakenbek,Germany,DE,Europe
55L,Wangelau,Germany,DE,Europe
55M,Saint-Martin-de-Landelles,France,FR,Europe
55M,Duvensee,Germany,DE,Europe
55N,Gross Boden,Germany,DE,Europe
55O,Gross Schenkenberg,Germany,DE,Europe
55P,Klinkrade,Germany,DE,Europe
55Q,Koberg,Germany,DE,Europe
55R,Kuhsen,Germany,DE,Europe
55S,Labenz,Germany,DE,Europe
55T,Lankau,Germany,DE,Europe
55U,Linau,Germany,DE,Europe
55V,Luchow,Germany,DE,Europe
55W,Nusse,Germany,DE,Europe
55X,Panten,Germany,DE,Europe
55Y,Poggensee,Germany,DE,Europe
55Z,Ritzerau,Germany,DE,Europe
56A,Schiphorst,Germany,DE,Europe
56C,Schurensohlen,Germany,DE,Europe
56D,Siebenbaumen,Germany,DE,Europe
56E,Sirksfelde,Germany,DE,Europe
56F,Steinhorst,Germany,DE,Europe
56G,Stubben,Germany,DE,Europe
56H,Walksfelde,Germany,DE,Europe
56I,Elmenhorst,Germany,DE,Europe
56J,Fuhlenhagen,Germany,DE,Europe
56K,Grabau,Germany,DE,Europe
56L,Grove,Germany,DE,Europe
56M,Gulzow,Germany,DE,Europe
56N,Havekost,Germany,DE,Europe
56O,Kankelau,Germany,DE,Europe
56P,Kasseburg,Germany,DE,Europe
56Q,Kollow,Germany,DE,Europe
56R,Muhlenrade,Germany,DE,Europe
56S,Hamfelde in Lauenburg,Germany,DE,Europe
56T,Kothel,Germany,DE,Europe
56V,Witzhave,Germany,DE,Europe
56W,Neritz,Germany,DE,Europe
56X,Politz,Germany,DE,Europe
56Y,Rethwischdorf,Germany,DE,Europe
56Z,Rumpel,Germany,DE,Europe
575,Salado,United States,US,North America
57A,Tralau,Germany,DE,Europe
57C,Champignelles,France,FR,Europe
57C,Suhlen,Germany,DE,Europe
57D,Schlamersdorf,Germany,DE,Europe
57E,Vinzier,Germany,DE,Europe
57F,Nutschau,Germany,DE,Europe
57G,Delingsdorf,Germany,DE,Europe
57I,Jersbek,Germany,DE,Europe
57J,Nienwohld,Germany,DE,Europe
57K,Tremsbuttel,Germany,DE,Europe
57M,Feldhorst,Germany,DE,Europe
57N,Heidekamp,Germany,DE,Europe
57O,Heilshoop,Germany,DE,Europe
57P,Klein Wesenberg,Germany,DE,Europe
57Q,Monkhagen,Germany,DE,Europe
57R,Rehhorst,Germany,DE,Europe
57S,Wesenberg,Germany,DE,Europe
57T,Westerau,Germany,DE,Europe
57U,Zarpen,Germany,DE,Europe
57V,Otjendorf,Germany,DE,Europe
57X,Tangstedt,Germany,DE,Europe
57Y,Grande,Germany,DE,Europe
57Z,Grossensee,Germany,DE,Europe
587,Leonard,United States,US,North America
58A,Hamfelde in Holstein,Germany,DE,Europe
58D,Rausdorf,Germany,DE,Europe
58E,Fohrden-Barl,Germany,DE,Europe
58F,Fuhlendorf,Germany,DE,Europe
58G,Grossenaspe,Germany,DE,Europe
58I,Hardebek,Germany,DE,Europe
58J,Hasenkrug,Germany,DE,Europe
58K,Heidmoor,Germany,DE,Europe
58L,Hitzhusen,Germany,DE,Europe
58M,Montepreux,France,FR,Europe
58M,Monkloh,Germany,DE,Europe
58N,Weddelbrook,Germany,DE,Europe
58O,Wiemersdorf,Germany,DE,Europe
58P,Gross Kummerfeld,Germany,DE,Europe
58Q,Klein Kummerfeld,Germany,DE,Europe
58R,Willingrade,Germany,DE,Europe
58S,Heidmuhlen,Germany,DE,Europe
58T,Latendorf,Germany,DE,Europe
58U,Rickling,Germany,DE,Europe
58V,Fehrenbotel,Germany,DE,Europe
58W,Gonnebek,Germany,DE,Europe
58X,Schmalensee,Germany,DE,Europe
58Y,Stocksee,Germany,DE,Europe
58Z,Tensfeld,Germany,DE,Europe
59A,Itzstedt,Germany,DE,Europe
59C,Kayhude,Germany,DE,Europe
59D,Nahe,Germany,DE,Europe
59E,Oring,Germany,DE,Europe
59F,Seth,Germany,DE,Europe
59G,Sulfeld,Germany,DE,Europe
59H,Hartenholm,Germany,DE,Europe
59I,Lentfohrden,Germany,DE,Europe
59J,Nutzen,Germany,DE,Europe
59K,Schmalfeld,Germany,DE,Europe
59L,Huttblek,Germany,DE,Europe
59M,Kattendorf,Germany,DE,Europe
59N,Oersdorf,Germany,DE,Europe
59O,Sievershutten,Germany,DE,Europe
59P,Struvenhutten,Germany,DE,Europe
59Q,Stuvenborn,Germany,DE,Europe
59R,Wakendorf Zwei,Germany,DE,Europe
59S,Wakendorf Eins,Germany,DE,Europe
59T,Winsen,Germany,DE,Europe
59U,Fredesdorf,Germany,DE,Europe
59V,Gross Niendorf,Germany,DE,Europe
59W,Hogersdorf,Germany,DE,Europe
59X,Kukels,Germany,DE,Europe
59Y,Leezen,Germany,DE,Europe
59Z,Mozen,Germany,DE,Europe
5A3,Ormaiztegi,Spain,ES,Europe
5A5,Colle Brianza,Italy,IT,Europe
5AA,Allmannsweiler,Germany,DE,Europe
5AB,Alpenrod,Germany,DE,Europe
5AC,Alt Bukow,Germany,DE,Europe
5AD,Alt Lutterow,Germany,DE,Europe
5AE,Alt Schonau,Germany,DE,Europe
5AF,Altbarnim,Germany,DE,Europe
5AG,Altenbamberg,Germany,DE,Europe
5AH,Altengesees,Germany,DE,Europe
5AI,Altenhof Eckernforde,Germany,DE,Europe
5AJ,Altenthann,Germany,DE,Europe
5AK,Altfriesack,Germany,DE,Europe
5AL,Altjessnitz,Germany,DE,Europe
5AM,Altmannstein,Germany,DE,Europe
5AN,Altstrimmig,Germany,DE,Europe
5AN,Bangkalan,Indonesia,ID,Asia
5AN,Adrian,United States,US,North America
5AP,Hasparren,France,FR,Europe
5AP,Amoneburg,Germany,DE,Europe
5AQ,Andisleben,Germany,DE,Europe
5AR,Ankershagen,Germany,DE,Europe
5AS,Antweiler,Germany,DE,Europe
5AT,Arberg,Germany,DE,Europe
5AU,Argenschwang,Germany,DE,Europe
5AU,Auburn,United States,US,North America
5AV,Arnsbach,Germany,DE,Europe
5AW,Arpshagen,Germany,DE,Europe
5AX,Asbach (Schmalkalden),Germany,DE,Europe
5AY,Aschenhausen,Germany,DE,Europe
5AZ,Astert,Germany,DE,Europe
5B5,Bodolz,Germany,DE,Europe
5B6,Bodstedt,Germany,DE,Europe
5B7,Boel,Germany,DE,Europe
5B8,Boen,Germany,DE,Europe
5B9,Bohen,Germany,DE,Europe
5BA,Berzhausen,Germany,DE,Europe
5BA,Bayah,Indonesia,ID,Asia
5BB,Bestensee,Germany,DE,Europe
5BD,Beuernfeld,Germany,DE,Europe
5BD,Bayard,United States,US,North America
5BE,Berneuil-en-Bray,France,FR,Europe
5BF,Bias,Germany,DE,Europe
5BF,Bell,United States,US,North America
5BG,Bicken,Germany,DE,Europe
5BH,Biebern,Germany,DE,Europe
5BI,La Fontaine-Saint-Martin,France,FR,Europe
5BI,Biedesheim,Germany,DE,Europe
5BJ,Biersdorf am See,Germany,DE,Europe
5BK,Bilsen,Germany,DE,Europe
5BL,Binningen,Germany,DE,Europe
5BL,Laurence Harbor,United States,US,North America
5BM,Beinwil am See,Switzerland,CH,Europe
5BM,Blue Mound,United States,US,North America
5BN,Albany,United States,US,North America
5BO,Birresborn,Germany,DE,Europe
5BO,Bondowoso,Indonesia,ID,Asia
5BP,Bischofferode,Germany,DE,Europe
5BP,Biscayne Park,United States,US,North America
5BR,Brownstown,United States,US,North America
5BS,Blankenhagen bei Rovershagen,Germany,DE,Europe
5BS,Bascara,Spain,ES,Europe
5BT,Batubantar,Indonesia,ID,Asia
5BT,Bridgeton,United States,US,North America
5BU,Bu,France,FR,Europe
5BW,Bloischdorf,Germany,DE,Europe
5BX,Blumenhagen bei Strasburg,Germany,DE,Europe
5BY,Beaunay,France,FR,Europe
5BY,Bobeck bei Stadtroda,Germany,DE,Europe
5BZ,Bobitz,Germany,DE,Europe
5CA,Buceels,France,FR,Europe
5CB,Clarksburg,United States,US,North America
5CD,Cobden,United States,US,North America
5CF,Cofield,United States,US,North America
5CH,Chaumuzy,France,FR,Europe
5CH,Chandlerville,United States,US,North America
5CI,Selby,Australia,AU,Oceania
5CI,Ciamis,Indonesia,ID,Asia
5CL,Colombia,Mexico,MX,North America
5CL,Cherry Log,United States,US,North America
5CM,Crowell,United States,US,North America
5CO,Wantirna,Australia,AU,Oceania
5CO,Coalton,United States,US,North America
5CP,Castelnovo,Italy,IT,Europe
5CP,Cross Plains,United States,US,North America
5CR,Cedaredge,United States,US,North America
5CT,Clay City,United States,US,North America
5CU,Culan,France,FR,Europe
5CY,Cossaye,France,FR,Europe
5CY,Clyde,United States,US,North America
5DB,Duanesburg,United States,US,North America
5DF,Ardizas,France,FR,Europe
5DK,Montjavoult,France,FR,Europe
5DP,Dampierre-en-Montagne,France,FR,Europe
5DP,Deer Park,United States,US,North America
5DR,Storden,United States,US,North America
5DV,Clive,Canada,CA,North America
5DY,Dechy,France,FR,Europe
5EC,East Canaan,United States,US,North America
5EE,Kathleen,United States,US,North America
