id,locode,city_name,country_code,country_name
17550,UTV,Uggiate-Trevano,IT,Italy
17551,UGO,Ugozzolo,IT,Italy
17552,UBT,Umbertide,IT,Italy
17553,UBN,Urbana,IT,Italy
17554,RBE,Urbe,IT,Italy
17555,URB,Urbino,IT,Italy
17556,URS,Urbisaglia,IT,Italy
17557,URG,Urgnano,IT,Italy
17558,TYU,Ururi,IT,Italy
17559,USN,Usini,IT,Italy
17560,UVL,Usmate Velate,IT,Italy
17561,USA,Ussana,IT,Italy
17562,UST,Ustica,IT,Italy
17563,ZVV,Uta,IT,Italy
17564,UZZ,Uzzano,IT,Italy
17565,ZXB,Vacil,IT,Italy
17566,VDA,Vada,IT,Italy
17567,VDL,Vado Ligure,IT,Italy
17568,VAD,Vado/Bologna,IT,Italy
17569,VDO,Vado/Lucca,IT,Italy
17570,VAF,Vaglia,IT,Italy
17571,VGL,Vagliagli,IT,Italy
17572,VAB,Vaglio Basilicata,IT,Italy
17573,IVV,Vago di Lavagno,IT,Italy
17574,ZLF,Vaiano,IT,Italy
17575,VAI,Vaiano Cremasco,IT,Italy
17576,VEI,Vaie,IT,Italy
17577,IAE,Vailate,IT,Italy
17578,2VL,Val Liona,IT,Italy
17579,VBM,Valbrembo,IT,Italy
17580,VGO,Valdagno,IT,Italy
17581,VD8,Valdaora di Sotto,IT,Italy
17582,VS2,Valdastico,IT,Italy
17583,VLE,Valdengo,IT,Italy
17584,DVA,Valderice,IT,Italy
17585,VD9,Valdilana,IT,Italy
17586,VL5,Valdina,IT,Italy
17587,VLV,Valdobbiadene,IT,Italy
17588,VDT,Valdottavo,IT,Italy
17589,VGA,Valduggia,IT,Italy
17590,9VA,Valdurna,IT,Italy
17591,VSM,Valeggio sul Mincio,IT,Italy
17592,VAT,Valentano,IT,Italy
17593,VZA,Valenza,IT,Italy
17594,VZB,Valenzano,IT,Italy
17595,V7G,Valfabbrica,IT,Italy
17596,VAA,Valfenera,IT,Italy
17597,ZVX,Valgatara,IT,Italy
17598,HEN,Valgreghentino,IT,Italy
17599,TVV,Vallà,IT,Italy
17600,VEU,Valle Aurina,IT,Italy
17601,VIV,Valle di Cadore,IT,Italy
17602,ZIJ,Valle Lomellina,IT,Italy
17603,VOS,Valle Mosso,IT,Italy
17604,VSB,Valle Salimbene,IT,Italy
17605,VLH,Vallecchia,IT,Italy
17606,VQL,Vallecrosia,IT,Italy
17607,VOM,Valledolmo,IT,Italy
17608,VL3,Valledoria,IT,Italy
17609,V5F,Vallefoglia,IT,Italy
17610,VAU,Vallelunga Pratameno,IT,Italy
17611,VNC,Vallenoncello,IT,Italy
17612,VAE,Vallese,IT,Italy
17613,VDE,Valli del Pasubio,IT,Italy
17614,VLQ,Vallio,IT,Italy
17615,V5T,Vallio Terme,IT,Italy
17616,VDU,Vallo della Lucania,IT,Italy
17617,VNE,Vallone,IT,Italy
17618,VMN,Valmadonna,IT,Italy
17619,VLM,Valmadrera,IT,Italy
17620,VME,Valmontone,IT,Italy
17621,VPA,Valperga,IT,Italy
17622,VGQ,Valsamoggia,IT,Italy
17623,V4L,Valstagna,IT,Italy
17624,VT2,Valtournenche,IT,Italy
17625,VVE,Valvasone,IT,Italy
17626,2VC,Valverde,IT,Italy
17627,VDS,Vandoies,IT,Italy
17628,VZH,Vanzaghello,IT,Italy
17629,VNZ,Vanzago,IT,Italy
17630,VPD,Vaprio d'Adda,IT,Italy
17631,VAP,Vaprio D'Agogna,IT,Italy
17632,VAL,Varallo,IT,Italy
17633,VPM,Varallo Pombia,IT,Italy
17634,VBH,Varano Borghi,IT,Italy
17635,VPK,Varapodio,IT,Italy
17636,VRZ,Varazze,IT,Italy
17637,VAO,Varedo,IT,Italy
17638,VAR,Varese,IT,Italy
17639,ZWK,Varna,IT,Italy
17640,ITV,Varone,IT,Italy
17641,VON,Vascon,IT,Italy
17642,VSO,Vasto,IT,Italy
17643,VCT,Vauda Canavese,IT,Italy
17644,ZWS,Vazia,IT,Italy
17645,VZV,Vazzano,IT,Italy
17646,VAZ,Vazzola,IT,Italy
17647,VEC,Vecchiano,IT,Italy
17648,VL2,Vedano Al Lambro,IT,Italy
17649,VDB,Vedano Olona,IT,Italy
17650,VEL,Vedelago,IT,Italy
17651,VIO,Veduggio con Colzano,IT,Italy
17652,VGG,Veggia,IT,Italy
17653,VGI,Veggiano,IT,Italy
17654,VGC,Veglie,IT,Italy
17655,ELS,Veleso,IT,Italy
17656,ZLC,Velezzo Lomellina,IT,Italy
17657,VVT,Velletri,IT,Italy
17658,VEB,Vellezzo Bellini,IT,Italy
17659,VED,Velo D'astico,IT,Italy
17660,ESE,Velo Veronese,IT,Italy
17661,VEM,Velturno/Feldthurns,IT,Italy
17662,VNF,Venafro,IT,Italy
17663,VRE,Venaria Reale,IT,Italy
17664,VNS,Venasca,IT,Italy
17665,VUS,Venaus,IT,Italy
17666,VSV,Vendone,IT,Italy
17667,VEG,Venegono,IT,Italy
17668,VOI,Venegono Inferiore,IT,Italy
17669,VGS,Venegono Superiore,IT,Italy
17670,VCE,Venezia,IT,Italy
17671,VNO,Veniano,IT,Italy
17672,VSZ,Venosa,IT,Italy
17673,VTS,Ventasso,IT,Italy
17674,VCL,Venticano,IT,Italy
17675,VEN,Ventimiglia,IT,Italy
17676,VTT,Ventotene,IT,Italy
17677,VNN,Venturina Terme,IT,Italy
17678,VEX,Venzone,IT,Italy
17679,ZVY,Verano Brianza,IT,Italy
17680,VEA,Verbania,IT,Italy
17681,VRL,Vercelli,IT,Italy
17682,VCR,Vercurago,IT,Italy
17683,VLI,Verdellino,IT,Italy
17684,VRD,Verdello,IT,Italy
17685,VDR,Verderio,IT,Italy
17686,ZWL,Verderio Inferiore,IT,Italy
17687,VSR,Verderio Superiore,IT,Italy
17688,VRU,Verduno,IT,Italy
17689,VGT,Vergiate,IT,Italy
17690,VRG,Vergnasco,IT,Italy
17691,VMZ,Vermezzo,IT,Italy
17692,VPC,Vernasca,IT,Italy
17693,VTE,Vernate,IT,Italy
17694,VZN,Vernazza,IT,Italy
17695,VNI,Vernio,IT,Italy
17696,VER,Verolanuova,IT,Italy
17697,VRA,Verolavecchia,IT,Italy
17698,VEE,Verolengo,IT,Italy
17699,VRI,Veroli,IT,Italy
17700,VRN,Verona,IT,Italy
17701,VNL,Veronella,IT,Italy
17702,VRY,Verrayes,IT,Italy
17703,VRR,Verrès,IT,Italy
17704,VEO,Verrone,IT,Italy
17705,VTM,Vertemate,IT,Italy
17706,ZWQ,Vertemate con Minoprio,IT,Italy
17707,VRT,Vertova,IT,Italy
17708,VRC,Verucchio,IT,Italy
17709,VUO,Veruno,IT,Italy
17710,VZU,Verzuolo,IT,Italy
17711,VCV,Vescovana,IT,Italy
17712,VES,Vescovato,IT,Italy
17713,VS5,Vesime,IT,Italy
17714,ZWF,Vestenanova,IT,Italy
17715,VTN,Vestone,IT,Italy
17716,VV2,Vetralla,IT,Italy
17717,VET,Vetrella,IT,Italy
17718,VQT,Vetto,IT,Italy
17719,V2E,Veveri,IT,Italy
17720,VEZ,Vezza D'Alba,IT,Italy
17721,VZZ,Vezzano,IT,Italy
17722,VZL,Vezzano Ligure,IT,Italy
17723,VSC,Vezzano sul Crostolo,IT,Italy
17724,VZ5,Vezzola Ligure,IT,Italy
17725,VDN,Viadana,IT,Italy
17726,VII,Viadanica,IT,Italy
17727,VGE,Viagrande,IT,Italy
17728,VFQ,Vialfrè,IT,Italy
17729,VVN,Viano,IT,Italy
17730,VIA,Viareggio,IT,Italy
17731,ZWP,Viarolo,IT,Italy
17732,VVA,Vibo Valentia,IT,Italy
17733,VCP,Vicarello,IT,Italy
17734,VHO,Vicchio,IT,Italy
17735,VIC,Vicenza,IT,Italy
17736,VMI,Viciomaggio,IT,Italy
17737,VCO,Vico,IT,Italy
17738,V7E,Vico d'Elsa,IT,Italy
17739,VEQ,Vico Equense,IT,Italy
17740,8CV,Vicoforte,IT,Italy
17741,VLU,Vicolungo,IT,Italy
17742,VMS,Vicomoscano,IT,Italy
17743,OPI,Vicopisano,IT,Italy
17744,VD2,Vidalengo,IT,Italy
17745,VGU,Vidigulfo,IT,Italy
17746,VDP,Vidor,IT,Italy
17747,ZWC,Vidracco,IT,Italy
17748,VIE,Vieste,IT,Italy
17749,IES,Vietri sul Mare,IT,Italy
17750,VAN,Viganò,IT,Italy
17751,VGM,Vigarano Mainarda,IT,Italy
17752,WR3,Vigarano Pieve,IT,Italy
17753,VIS,Vigasio,IT,Italy
17754,VGV,Vigevano,IT,Italy
17755,VAG,Viggiano,IT,Italy
17756,V4E,Vighizzolo D Este,IT,Italy
17757,VDC,Vighizzolo Di Cantu,IT,Italy
17758,VIG,Vigliano,IT,Italy
17759,BLS,Vigliano Biellese,IT,Italy
17760,VGN,Vignale Monferrato,IT,Italy
17761,VGK,Vignanello,IT,Italy
17762,VNT,Vignate,IT,Italy
17763,VIN,Vignola,IT,Italy
17764,VBA,Vignole Borbera,IT,Italy
17765,VI2,Vignolo,IT,Italy
17766,VND,Vigo Rendena,IT,Italy
17767,VDZ,Vigodarzere,IT,Italy
17768,VOO,Vigolo,IT,Italy
17769,VT9,Vigolo Vattaro,IT,Italy
17770,VGZ,Vigolzone,IT,Italy
17771,VG3,Vigone,IT,Italy
17772,QZW,Vigonovo,IT,Italy
17773,ZWM,Vigonovo,IT,Italy
17774,VIZ,Vigonza,IT,Italy
17775,VZO,Viguzzolo,IT,Italy
17776,VJD,Villa Agnedo,IT,Italy
17777,VBR,Villa Bartolomea,IT,Italy
17778,LVB,Villa Basilica,IT,Italy
17779,VCN,Villa Carcina,IT,Italy
17780,VLC,Villa Cortese,IT,Italy
17781,VDD,Villa d'Adda,IT,Italy
17782,VAM,Villa d'Almè,IT,Italy
17783,ZYU,Villa D'Asolo,IT,Italy
17784,DSF,Villa del Conte,IT,Italy
17785,VDF,Villa di Briano,IT,Italy
17786,VLD,Villa di Serio,IT,Italy
17787,VST,Villa di Tirano,IT,Italy
17788,VIL,Villa d'Ogna,IT,Italy
17789,VR7,Villa Estense,IT,Italy
17790,ZWI,Villa Fastiggi,IT,Italy
17791,ZPO,Villa Guardia,IT,Italy
17792,VL8,Villa Lagarina,IT,Italy
17793,VL9,Villa Literno,IT,Italy
17794,ZZ2,Villa Minozzo,IT,Italy
17795,VP5,Villa Poma,IT,Italy
17796,VIR,Villa Raspa,IT,Italy
17797,VV3,Villa Raverio,IT,Italy
17798,LRS,Villa Rosa,IT,Italy
17799,VSG,"Villa San Giovanni, Calabria",IT,Italy
17800,VSL,Villa Santa Lucia,IT,Italy
17801,VI9,Villa Santa Maria,IT,Italy
17802,NTI,Villa Santina,IT,Italy
17803,VSS,Villa Sesso,IT,Italy
17804,VV9,Villa Verucchio,IT,Italy
17805,VAV,Villa Vicentina,IT,Italy
17806,ZWG,Villabate,IT,Italy
17807,VCD,Villacidro,IT,Italy
17808,VOD,Villadose,IT,Italy
17809,VLS,Villadossola,IT,Italy
17810,VFA,Villafalletto,IT,Italy
17811,VFO,Villafontana,IT,Italy
17812,VFR,Villafranca d'Asti,IT,Italy
17813,VDV,Villafranca di Verona,IT,Italy
17814,VPV,Villafranca Padovana,IT,Italy
17815,VPO,Villafranca Piemonte,IT,Italy
17816,VT3,Villafranca Tirrena,IT,Italy
17817,VCZ,Villaga,IT,Italy
17818,VGR,Villaganzerla,IT,Italy
17819,GGS,Villaggio Sereno,IT,Italy
17820,VLB,Villalba,IT,Italy
17821,VNG,Villalunga,IT,Italy
17822,VVR,Villalvernia,IT,Italy
17823,VMG,Villamagna,IT,Italy
17824,VLZ,Villamarzana,IT,Italy
17825,DRV,Villandro,IT,Italy
17826,940,Villanova,IT,Italy
17827,VCA,Villanova Camposanpiero,IT,Italy
17828,VC2,Villanova Canavese,IT,Italy
17829,VID,Villanova d'Albenga,IT,Italy
17830,VNA,Villanova d'Ardenghi,IT,Italy
17831,VDI,Villanova D'Asti,IT,Italy
17832,V9B,Villanova Del Battista,IT,Italy
17833,VUD,Villanova del Judrio,IT,Italy
17834,VCS,Villanova di Castenaso,IT,Italy
17835,ZYF,Villanova di Prata,IT,Italy
17836,ZYV,Villanova di Reggiolo,IT,Italy
17837,VMO,Villanova Mondovì,IT,Italy
17838,VMF,Villanova Monferrato,IT,Italy
17839,DOV,Villanova Monteleone,IT,Italy
17840,VSA,Villanova sull'Arda,IT,Italy
17841,VUU,Villanovaforru,IT,Italy
17842,VTR,Villanterio,IT,Italy
17843,ZWR,Villanuova sul Clisi,IT,Italy
17844,V7U,Villaputzu,IT,Italy
17845,VPS,Villar Perosa,IT,Italy
17846,VC9,Villar San Costanzo,IT,Italy
17847,VBS,Villarbasse,IT,Italy
17848,IGA,Villareggia,IT,Italy
17849,LTO,Villaretto,IT,Italy
17850,VLR,Villaricca,IT,Italy
17851,VOA,Villarosa,IT,Italy
17852,ZWO,Villarotta,IT,Italy
17853,VSN,Villasanta,IT,Italy
17854,VSU,Villasimius,IT,Italy
17855,C76,Villasor,IT,Italy
17856,ZWJ,Villaspeciosa,IT,Italy
17857,VLP,Villastanza di Parabiago,IT,Italy
17858,VSI,Villastellone,IT,Italy
17859,VIX,Villatora di Saonara,IT,Italy
17860,VVL,Villaverla,IT,Italy
17861,VA3,Ville d'Anaunia,IT,Italy
17862,ANV,Villeneuve,IT,Italy
17863,VLL,Villesse,IT,Italy
17864,VPT,Villimpenta,IT,Italy
17865,VOG,Villongo Sant'Alessandro,IT,Italy
17866,VOR,Villorba,IT,Italy
17867,VTA,Villotta di Chions,IT,Italy
17868,VNB,Vilpiano,IT,Italy
17869,VIM,Vimercate,IT,Italy
17870,VMD,Vimodrone,IT,Italy
17871,V2N,Vinadio,IT,Italy
17872,ZKX,Vinchiaturo,IT,Italy
17873,VCI,Vinci,IT,Italy
17874,VVO,Vinovo,IT,Italy
17875,VBB,Vintebbio,IT,Italy
17876,VPP,Vipiteno,IT,Italy
17877,VTP,Virle,IT,Italy
17878,VIP,Virle Piemonte,IT,Italy
17879,UIS,Visano,IT,Italy
17880,VIB,Viserba,IT,Italy
17881,ZWW,Visna,IT,Italy
17882,VSE,Visone,IT,Italy
17883,S9V,Visso,IT,Italy
17884,VIT,Viterbo,IT,Italy
17885,VEP,Vitorchiano,IT,Italy
17886,VIH,Vittoria,IT,Italy
17887,VRV,Vittorio Veneto,IT,Italy
17888,VOT,Vittorito,IT,Italy
17889,VEV,Vittuone,IT,Italy
17890,VLO,Vitulazio,IT,Italy
17891,VD5,Vivaro,IT,Italy
17892,VTC,Vizzola Ticino,IT,Italy
17893,VZP,Vizzolo Predabissi,IT,Italy
17894,VOP,Vo',IT,Italy
17895,VBN,Vobarno,IT,Italy
17896,VGH,Voghera,IT,Italy
17897,VOY,Vogogna,IT,Italy
17898,VLN,Volano,IT,Italy
17899,VLG,Volargne,IT,Italy
17900,VLA,Volla,IT,Italy
17901,ZWN,Volongo,IT,Italy
17902,ZWD,Volpago del Montello,IT,Italy
17903,VPG,Volpeglino,IT,Italy
17904,VPI,Volpiano,IT,Italy
17905,VN2,Volpino,IT,Italy
17906,VMA,Volta Mantovana,IT,Italy
17907,VLT,Voltana,IT,Italy
17908,VO3,Volterra,IT,Italy
17909,VTI,Voltri,IT,Italy
17910,VOL,Volvera,IT,Italy
17911,VUL,Vulcano porto,IT,Italy
17912,ZZF,Zafferana Etnea,IT,Italy
17913,ZAF,Zafferia,IT,Italy
17914,RMZ,Zagarolo,IT,Italy
17915,ZAN,Zandobbio,IT,Italy
17916,ZNE,Zanè,IT,Italy
17917,ZNC,Zanica,IT,Italy
17918,ULE,Zaule,IT,Italy
17919,ZT2,Zavattarello,IT,Italy
17920,ZCC,Zeccone,IT,Italy
17921,ZE5,Zeddiani,IT,Italy
17922,ZLB,Zelbio,IT,Italy
17923,ZOI,Zelo Buon Persico,IT,Italy
17924,ZDP,Zenson di Piave,IT,Italy
17925,ZXM,Zerbolo,IT,Italy
17926,ZRM,Zermeghedo,IT,Italy
17927,ZBO,Zero Branco,IT,Italy
17928,ZVO,Zevio,IT,Italy
17929,ZXL,Ziano di Fiemme,IT,Italy
17930,ZZP,Ziano Piacentino,IT,Italy
17931,ZXO,Zibello,IT,Italy
17932,ZSG,Zibido San Giacomo,IT,Italy
17933,ZML,Zimella,IT,Italy
17934,ZXP,Zinasco,IT,Italy
17935,ZIN,Zingonia,IT,Italy
17936,ZCA,Zocca,IT,Italy
17937,ZXQ,Zocca,IT,Italy
17938,ZCO,Zocco,IT,Italy
17939,ZGO,Zogno,IT,Italy
17940,ZOL,Zola Predosa,IT,Italy
17941,LLZ,Zollino,IT,Italy
17942,ZXR,Zoppè,IT,Italy
17943,PPZ,Zoppe Di San Vendemiano,IT,Italy
17944,ZOP,Zoppola,IT,Italy
17945,Z8V,Zovencedo,IT,Italy
17946,ZCL,Zuccarello,IT,Italy
17947,ZUG,Zugliano,IT,Italy
17948,LAF,La Fosse,JE,Jersey
17949,SAB,Saint Aubin,JE,Jersey
17950,SCJ,Saint Clement,JE,Jersey
17951,STH,Saint Hélier,JE,Jersey
17952,SJN,Saint Johns,JE,Jersey
17953,SPT,Saint Peter,JE,Jersey
17954,SSV,Saint Saviour,JE,Jersey
17955,JER,"States Apt, Jersey",JE,Jersey
17956,TTY,Trinity,JE,Jersey
17957,ALP,Alligator Pond,JM,Jamaica
17958,ANT,Annotto Bay,JM,Jamaica
17959,BMB,Bamboo,JM,Jamaica
17960,BLR,Black River,JM,Jamaica
17961,BOK,Bog Walk,JM,Jamaica
17962,BWN,Bowden,JM,Jamaica
17963,BRN,Browns Town,JM,Jamaica
17964,BSV,Bull Savanna,JM,Jamaica
17965,CST,Charles Town,JM,Jamaica
17966,CHA,Christiana,JM,Jamaica
17967,CLA,Clarendon Park,JM,Jamaica
17968,DLT,Darliston,JM,Jamaica
17969,DIY,Discovery Bay,JM,Jamaica
17970,EWN,Ewarton,JM,Jamaica
17971,FHP,Fairy Hill,JM,Jamaica
17972,FMH,Falmouth,JM,Jamaica
17973,FRF,Frankfield,JM,Jamaica
17974,HAL,Halse Hall,JM,Jamaica
17975,HMP,Hampden,JM,Jamaica
17976,HIE,Highgate,JM,Jamaica
17977,KIN,Kingston,JM,Jamaica
17978,KTP,Kingston Tinson Airport,JM,Jamaica
17979,KNK,Knockpatrick,JM,Jamaica
17980,LID,Linstead,JM,Jamaica
17981,LOP,Long Pond,JM,Jamaica
17982,LUC,Lucea,JM,Jamaica
17983,MGT,Maggotty,JM,Jamaica
17984,MVJ,Mandeville,JM,Jamaica
17985,MPE,May Pen,JM,Jamaica
17986,MNG,Moneague,JM,Jamaica
17987,MBJ,Montego Bay,JM,Jamaica
17988,8MM,Monymusk,JM,Jamaica
17989,MOB,Morant Bay,JM,Jamaica
17990,NAI,Nain,JM,Jamaica
17991,NEG,Negril,JM,Jamaica
17992,NYM,New Yarmouth,JM,Jamaica
17993,NET,Newport,JM,Jamaica
17994,OCJ,Ocho Rios,JM,Jamaica
17995,OLR,Old Harbour,JM,Jamaica
17996,ORC,Oracabessa,JM,Jamaica
17997,POT,Port Antonio,JM,Jamaica
17998,PEV,Port Esquivel,JM,Jamaica
17999,PHE,Port Henderson,JM,Jamaica
18000,PKS,Port Kaiser,JM,Jamaica
18001,POA,Port Maria,JM,Jamaica
18002,PMO,Port Morant,JM,Jamaica
18003,PRH,Port Rhoades,JM,Jamaica
18004,PRO,Port Royal,JM,Jamaica
18005,PTM,Portmore,JM,Jamaica
18006,PRI,Priory,JM,Jamaica
18007,RIB,Rio Bueno,JM,Jamaica
18008,ROP,Rocky Point,JM,Jamaica
18009,ROH,Rose Hall,JM,Jamaica
18010,SAP,Saint Andrew Parish,JM,Jamaica
18011,SAW,Saint Ann's Bay,JM,Jamaica
18012,STH,Saint Thomas,JM,Jamaica
18013,SRI,Salt River,JM,Jamaica
18014,SAN,Sandy Bay,JM,Jamaica
18015,STC,Santa Cruz,JM,Jamaica
18016,SLM,Savanna-la-Mar,JM,Jamaica
18017,SED,Serge Island,JM,Jamaica
18018,SPT,Spanish Town,JM,Jamaica
18019,TR9,Trelawny,JM,Jamaica
18020,VIN,Vineyard,JM,Jamaica
18021,WKF,Wakefield,JM,Jamaica
18022,WPK,Worthy Park,JM,Jamaica
18023,YAS,Yallahs,JM,Jamaica
18024,DAH,Abu Alandah,JO,Jordan
18025,DUL,Ad-Dulayl,JO,Jordan
18026,AJL,Ajloun,JO,Jordan
18027,AQJ,Al 'Aqabah,JO,Jordan
18028,AAQ,Al Azraq,JO,Jordan
18029,FUH,Al Fuhays,JO,Jordan
18030,8AJ,Al Jizah,JO,Jordan
18031,SLT,Al Salt,JO,Jordan
18032,KAR,Al-Karak,JO,Jordan
18033,AMM,Amman,JO,Jordan
18034,AQB,'Aqaba,JO,Jordan
18035,ARM,Ar Ramtha,JO,Jordan
18036,ASF,As Safi,JO,Jordan
18037,ASA,As Samra',JO,Jordan
18038,TFH,At Tafilah,JO,Jordan
18039,ZAR,Az Zarqa',JO,Jordan
18040,QIR,Irbid,JO,Jordan
18041,JAR,Jerash,JO,Jordan
18042,KHB,King Hussein Bridge,JO,Jordan
18043,MPQ,Ma'an,JO,Jordan
18044,QMD,Madaba,JO,Jordan
18045,OMF,Mafruq,JO,Jordan
18046,PHN,Prince Hasan Air Base,JO,Jordan
18047,QMO,Qir Moav,JO,Jordan
18048,SAH,Sahab,JO,Jordan
18049,IHS,Sheikh Hussein Bridge,JO,Jordan
18050,SHO,Shoubak,JO,Jordan
18051,ZFZ,Zarka Free Zone,JO,Jordan
18052,ABA,Abashiri,JP,Japan
18053,AKC,Abiko,JP,Japan
18054,ABS,Abohshita,JP,Japan
18055,ABO,Aboshi/Himeji,JP,Japan
18056,ABU,Aburatsu,JP,Japan
18057,ABT,Abuto,JP,Japan
18058,ADA,Adachi,JP,Japan
18059,ADE,Ade,JP,Japan
18060,ADO,Ado,JP,Japan
18061,AGA,Aga Niigata,JP,Japan
18062,AG2,Agano,JP,Japan
18063,AGN,Agenosho,JP,Japan
18064,AGO,Ageo,JP,Japan
18065,AGE,"Ageo-Shi, Saitama",JP,Japan
18066,AGS,Ageshima,JP,Japan
18067,AGR,Agonoura,JP,Japan
18068,AGC,Agui Aichi,JP,Japan
18069,AGJ,Aguni,JP,Japan
18070,AKZ,Aika,JP,Japan
18071,AKI,Aikakita,JP,Japan
18072,AIW,"Aikawa, Nagasaki",JP,Japan
18073,AIK,"Aikawa, Niigata",JP,Japan
18074,AIN,Ainoura/Sasebo,JP,Japan
18075,AIA,Ainouraaoki/Naru,JP,Japan
18076,AII,Aio,JP,Japan
18077,AIO,Aioi,JP,Japan
18078,AIR,Aira,JP,Japan
18079,AIS,Aisai,JP,Japan
18080,AIM,Aishima,JP,Japan
18081,AIZ,"Aizu, Kumamoto",JP,Japan
18082,AHF,"Aizubange, Fukushima",JP,Japan
18083,ZIS,"Aizumisato, Fukushima",JP,Japan
18084,AKU,Aizuwakamatsu,JP,Japan
18085,AJX,Aja,JP,Japan
18086,AJI,Aji,JP,Japan
18087,AJK,Ajigasawa,JP,Japan
18088,AJN,Ajino,JP,Japan
18089,AZR,"Ajiro, Okayama",JP,Japan
18090,AJR,"Ajiro, Shizuoka",JP,Japan
18091,AZJ,"Ajiro, Tottori",JP,Japan
18092,ACH,Ajisu,JP,Japan
18093,AKD,Akadomari,JP,Japan
18094,AKX,Akaiwa,JP,Japan
18095,AKG,Akakina,JP,Japan
18096,AKM,Akamizu,JP,Japan
18097,AKK,"Akasaki, Kumamoto",JP,Japan
18098,ASK,"Akasaki, Tottori",JP,Japan
18099,AKA,Akashi,JP,Japan
18100,AKH,Akehama,JP,Japan
18101,KFK,"Aki, Kochi",JP,Japan
18102,AIG,Aki-gun/Hiroshima,JP,Japan
18103,MAA,Akishima,JP,Japan
18104,AXT,Akita,JP,Japan
18105,AFG,Akitafunagawa,JP,Japan
18106,AKT,Akitsu,JP,Japan
18107,AKE,Akkeshi,JP,Japan
18108,AKO,Akoh,JP,Japan
18109,AKB,Akohbaru,JP,Japan
18110,AKN,Akune,JP,Japan
18111,AMZ,"Ama, Aichi",JP,Japan
18112,AMM,"Ama, Hyogo",JP,Japan
18113,AAM,"Ama, Shimane",JP,Japan
18114,AMA,Amagasaki,JP,Japan
18115,AMX,AmagasakiNishinomiyaAshiya,JP,Japan
18116,AMJ,Amaji,JP,Japan
18117,ASJ,Amamioshima,JP,Japan
18118,AMS,Amasaki,JP,Japan
18119,AMT,Amatsuke,JP,Japan
18120,AMY,Amiya,JP,Japan
18121,AMU,Amura,JP,Japan
18122,ARG,Amurogama,JP,Japan
18123,ANM,Anamizu,JP,Japan
18124,ANA,Anan,JP,Japan
18125,ANB,Anbo,JP,Japan
18126,ANE,Anegasaki,JP,Japan
18127,AJO,Anjo,JP,Japan
18128,ANK,Annaka,JP,Japan
18129,AOE,Aoe,JP,Japan
18130,AOG,Aogashima,JP,Japan
18131,AOK,Aokata,JP,Japan
18132,AOI,Aoki,JP,Japan
18133,AZI,"Aoki, Nagano",JP,Japan
18134,OMA,Aomi,JP,Japan
18135,AOJ,Aomori,JP,Japan
18136,AON,Aonae,JP,Japan
18137,AOS,Aoshima,JP,Japan
18138,SJK,Arajuku,JP,Japan
18139,ARO,Arao,JP,Japan
18140,ARA,Arari,JP,Japan
18141,ARI,"Ariake, Tokyo",JP,Japan
18142,ARK,Arikawa,JP,Japan
18143,AMR,Arimura,JP,Japan
18144,ARZ,Arouzu,JP,Japan
18145,ASA,Asa,JP,Japan
18146,ASO,Asago,JP,Japan
18147,AHI,"Asahi, Mie",JP,Japan
18148,AKJ,Asahikawa,JP,Japan
18149,ASI,Asahimachi,JP,Japan
18150,SKA,"Asaka, Saitama",JP,Japan
18151,ASW,Asakawa,JP,Japan
18152,AUI,Asakuchi,JP,Japan
18153,ARJ,"Asakura, Fukuoka",JP,Japan
18154,ASM,Asami,JP,Japan
18155,AMG,Asamogawa,JP,Japan
18156,ASB,Ashibe,JP,Japan
18157,ASG,Ashikaga,JP,Japan
18158,ASH,Ashinoura,JP,Japan
18159,AST,Ashitoku,JP,Japan
18160,ASZ,"Ashiya, Fukuoka",JP,Japan
18161,ASS,"Ashiya, Hyogo",JP,Japan
18162,ASR,Ashizuri,JP,Japan
18163,ASC,Aso,JP,Japan
18164,ATA,Ataka,JP,Japan
18165,AMI,Atami,JP,Japan
18166,ATT,Atatajima,JP,Japan
18167,NJA,Atsugi,JP,Japan
18168,ATK,Atsuki,JP,Japan
18169,ATM,Atsumi,JP,Japan
18170,AWA,Awa,JP,Japan
18171,AWJ,Awaji,JP,Japan
18172,TBS,Awajikoryunotsubasa,JP,Japan
18173,YYA,Awano,JP,Japan
18174,AWR,Awara,JP,Japan
18175,AWS,Awashima,JP,Japan
18176,AWM,Awashimanishi,JP,Japan
18177,AWZ,Awazu,JP,Japan
18178,AYW,Ayagawa,JP,Japan
18179,AYS,Ayase-Shi,JP,Japan
18180,AYU,Ayukawa,JP,Japan
18181,AKW,Azako,JP,Japan
18182,AZU,Azu,JP,Japan
18183,AZM,Azumino,JP,Japan
18184,FHB,"Bandai, Fukushima",JP,Japan
18185,BAN,"Bando, Ibaraki",JP,Japan
18186,BPU,"Beppu, Oita",JP,Japan
18187,BEP,"Beppu, Shimane",JP,Japan
18188,BFS,Beppushinko,JP,Japan
18189,BDM,Bohdomari,JP,Japan
18190,BOM,Boma,JP,Japan
18191,BUD,Bungotakada,JP,Japan
18192,BUK,Bunkyo-Ku,JP,Japan
18193,BZN,Buzen,JP,Japan
18194,BYO,Byobu,JP,Japan
18195,CWN,Chatan,JP,Japan
18196,CHB,Chiba,JP,Japan
18197,CHC,Chichibu,JP,Japan
18198,CHH,Chichii,JP,Japan
18199,CHG,Chigasaki,JP,Japan
